match_id,year,tournament_id,tournament_name,stage_name,knockout_stage,team_a_id,team_b_id,team_a_name,team_b_name,team_a_elo_pre,team_b_elo_pre,team_a_gf_avg,team_a_ga_avg,team_b_gf_avg,team_b_ga_avg,goals_a,goals_b,penalty_shootout,target,elo_diff,matches_played_diff,win_rate_diff,gf_avg_diff,ga_avg_diff,form_points_diff,experience_diff,host_advantage,h2h_played,h2h_a_win_rate,h2h_goal_diff_avg,same_confederation,team_a_conf,team_b_conf
M-1982-52,1982,WC-1982,1982 FIFA Men's World Cup,final,1,T-41,T-86,Italy,West Germany,1697.9984611754635,1704.9919830411338,1.7073170731707317,1.0731707317073171,2.276595744680851,1.3191489361702127,3,1,0,0,-6.9935218656703455,-6,-0.034769071094966186,-0.5692786715101195,-0.24597820446289553,0.0,2,0,3,0.3333333333333333,0.3333333333333333,1,UEFA,UEFA
M-1986-01,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-10,T-41,Bulgaria,Italy,1377.8321203815267,1728.6022488508177,0.75,2.4166666666666665,1.7380952380952381,1.0714285714285714,1,1,0,1,-350.77012846929097,-30,-0.5714285714285714,-0.9880952380952381,1.3452380952380951,-2.0,-6,0,0,,,1,UEFA,UEFA
M-1986-02,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-73,T-09,Spain,Brazil,1498.7069474772554,1777.920921525492,1.1363636363636365,1.3181818181818181,2.375,1.0892857142857142,0,1,0,2,-279.21397404823665,-34,-0.29707792207792205,-1.2386363636363635,0.22889610389610393,-1.4,-6,0,4,0.25,-1.0,0,UEFA,CONMEBOL
M-1986-03,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-30,T-12,France,Canada,1568.645955847105,1500.0,2.185185185185185,1.8518518518518519,,,1,0,0,0,68.64595584710491,27,,,,,8,0,0,,,0,UEFA,CONCACAF
M-1986-04,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-03,T-71,Argentina,South Korea,1614.3932392571949,1417.6515749833602,1.8529411764705883,1.4705882352941178,0.0,8.0,3,1,0,0,196.74166427383466,32,0.47058823529411764,1.8529411764705883,-6.529411764705882,1.2,7,0,0,,,0,CONMEBOL,AFC
M-1986-05,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-72,T-36,Soviet Union,Hungary,1612.6985861827181,1528.6113946612284,1.5416666666666667,1.0416666666666667,2.9310344827586206,1.6551724137931034,6,0,0,0,84.08719152148979,-5,0.017241379310344807,-1.3893678160919538,-0.6135057471264367,0.8,-3,0,1,1.0,1.0,1,UEFA,UEFA
M-1986-06,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-57,T-47,Poland,Morocco,1634.5919542407712,1447.1878130256343,1.8095238095238095,1.0476190476190477,0.6666666666666666,2.0,0,0,0,1,187.40414121513686,18,0.5714285714285714,1.1428571428571428,-0.9523809523809523,1.6666666666666667,3,0,0,,,0,UEFA,CAF
M-1986-07,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-46,T-06,Mexico,Belgium,1365.5599507591887,1414.1440542301684,0.875,2.5833333333333335,1.0714285714285714,2.142857142857143,2,1,0,0,-48.5841034709797,10,-0.08928571428571427,-0.1964285714285714,0.4404761904761907,-0.7999999999999999,2,1,1,1.0,1.0,0,CONCACAF,UEFA
M-1986-08,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-52,T-01,Northern Ireland,Algeria,1479.4012067561653,1520.8105197429913,1.1,1.7,1.6666666666666667,1.6666666666666667,1,1,0,1,-41.40931298682608,7,-0.36666666666666664,-0.5666666666666667,0.033333333333333215,-0.8,1,0,0,,,0,UEFA,CAF
M-1986-09,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-58,T-28,Portugal,England,1628.5092616630386,1663.9329411946128,2.8333333333333335,1.3333333333333333,1.3793103448275863,1.0,1,0,0,0,-35.42367953157418,-23,0.38505747126436785,1.4540229885057472,0.33333333333333326,0.19999999999999973,-6,0,1,0.0,-1.0,1,UEFA,UEFA
M-1986-10,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-39,T-55,Iraq,Paraguay,1500.0,1462.2315091026394,,,1.7142857142857142,2.7142857142857144,0,1,0,2,37.76849089736061,-7,,,,,-3,0,0,,,0,AFC,CONMEBOL
M-1986-11,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-84,T-86,Uruguay,West Germany,1483.9785181687148,1674.3881953657797,1.9655172413793103,1.3448275862068966,2.25,1.3541666666666667,1,1,0,1,-190.40967719706487,-19,-0.10057471264367818,-0.2844827586206897,-0.009339080459770166,-1.4000000000000001,-1,0,2,0.0,-2.5,0,CONMEBOL,UEFA
M-1986-12,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-64,T-22,Scotland,Denmark,1511.7630866729871,1500.0,1.4285714285714286,2.0714285714285716,,,0,1,0,2,11.763086672987129,14,,,,,5,0,0,,,1,UEFA,UEFA
M-1986-13,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-03,T-41,Argentina,Italy,1629.0148422996938,1713.2903383482108,1.8857142857142857,1.457142857142857,1.7209302325581395,1.069767441860465,1,1,0,1,-84.27549604851697,-8,-0.07242524916943521,0.1647840531561462,0.38737541528239205,-0.8,-2,0,3,0.33333333333333337,-0.6666666666666666,0,CONMEBOL,UEFA
M-1986-14,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-30,T-72,France,Soviet Union,1584.7450063905478,1645.1088706480334,2.142857142857143,1.7857142857142858,1.72,1.0,1,1,0,1,-60.3638642574856,3,-0.09142857142857147,0.4228571428571428,0.7857142857142858,-0.20000000000000018,3,0,0,,,1,UEFA,UEFA
M-1986-15,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-71,T-10,South Korea,Bulgaria,1403.0299719408613,1393.1440308841336,0.3333333333333333,6.333333333333333,0.7692307692307693,2.3076923076923075,1,1,0,1,9.885941056727688,-10,0.0,-0.43589743589743596,4.0256410256410255,-0.8,-3,0,0,,,0,AFC,UEFA
M-1986-16,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-12,T-36,Canada,Hungary,1483.900949456557,1496.201110195913,0.0,1.0,2.8333333333333335,1.8,0,2,0,2,-12.300160739355988,-29,-0.4666666666666667,-2.8333333333333335,-0.8,-0.8,-8,0,0,,,0,CONCACAF,UEFA
M-1986-17,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-01,T-09,Algeria,Brazil,1518.438031342213,1784.5995583141546,1.5,1.5,2.3508771929824563,1.0701754385964912,0,1,0,2,-266.1615269719416,-53,-0.16666666666666663,-0.8508771929824563,0.4298245614035088,-0.6499999999999999,-11,0,0,,,0,CAF,CONMEBOL
M-1986-18,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-47,T-28,Morocco,England,1457.038372163987,1641.9008269158262,0.5,1.5,1.3333333333333333,1.0,0,0,0,1,-184.8624547518391,-26,-0.43333333333333335,-0.8333333333333333,0.5,-1.1,-6,0,0,,,0,CAF,UEFA
M-1986-19,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-55,T-46,Paraguay,Mexico,1484.397114531305,1388.3385887986876,1.625,2.375,0.92,2.52,1,1,0,1,96.05852573261745,-17,0.215,0.705,-0.14500000000000002,0.7999999999999999,-5,-1,0,,,0,CONMEBOL,CONCACAF
M-1986-20,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-73,T-52,Spain,Northern Ireland,1492.028310688593,1481.7736951569436,1.0869565217391304,1.3043478260869565,1.0909090909090908,1.6363636363636365,2,1,0,0,10.254615531649279,12,0.07509881422924902,-0.0039525691699604515,-0.3320158102766799,-0.3999999999999999,4,0,1,0.0,-1.0,1,UEFA,UEFA
M-1986-21,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-57,T-58,Poland,Portugal,1624.7413951024184,1650.5413759418252,1.7272727272727273,1.0,2.5714285714285716,1.1428571428571428,1,0,0,0,-25.79998083940677,15,-0.3116883116883117,-0.8441558441558443,-0.1428571428571428,-0.7999999999999998,3,0,0,,,1,UEFA,UEFA
M-1986-22,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-06,T-39,Belgium,Iraq,1391.3654161906695,1477.8343945713343,1.0666666666666667,2.1333333333333333,0.0,1.0,2,1,0,0,-86.4689783806648,14,0.2,1.0666666666666667,1.1333333333333333,0.8,6,0,0,,,0,UEFA,AFC
M-1986-23,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-64,T-86,Scotland,West Germany,1491.0862075856458,1664.4071529125995,1.3333333333333333,2.0,2.2244897959183674,1.346938775510204,1,2,0,2,-173.32094532695373,-34,-0.3714285714285714,-0.8911564625850341,0.653061224489796,0.19999999999999996,-3,0,0,,,1,UEFA,UEFA
M-1986-24,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-22,T-84,Denmark,Uruguay,1520.6768790873414,1493.959560621895,1.0,0.0,1.9333333333333333,1.3333333333333333,6,1,0,0,26.717318465446397,-29,0.5333333333333333,-0.9333333333333333,-1.3333333333333333,2.6,-7,0,0,,,0,UEFA,CONMEBOL
M-1986-25,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-36,T-30,Hungary,France,1525.139472440547,1588.1852831450915,2.806451612903226,1.7419354838709677,2.103448275862069,1.7586206896551724,0,3,0,2,-63.045810704544465,2,0.07007786429365964,0.703003337041157,-0.016685205784204626,-0.20000000000000018,0,0,1,0.0,-2.0,1,UEFA,UEFA
M-1986-26,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-72,T-12,Soviet Union,Canada,1641.6685938934897,1454.9625872119232,1.6923076923076923,1.0,0.0,1.5,2,0,0,0,186.70600668156658,24,0.5,1.6923076923076923,-0.5,1.8,5,0,0,,,0,UEFA,CONCACAF
M-1986-27,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-03,T-10,Argentina,Bulgaria,1633.7731711537206,1393.7129578646907,1.8611111111111112,1.4444444444444444,0.7857142857142857,2.2142857142857144,2,0,0,0,240.0602132890299,22,0.4722222222222222,1.0753968253968256,-0.76984126984127,0.5999999999999999,4,0,1,1.0,1.0,0,CONMEBOL,UEFA
M-1986-28,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-41,T-71,Italy,South Korea,1708.532009494184,1402.4610449603042,1.7045454545454546,1.0681818181818181,0.5,5.0,3,2,0,0,306.07096453387976,40,0.5454545454545454,1.2045454545454546,-3.9318181818181817,1.9500000000000002,9,0,0,,,0,UEFA,AFC
M-1986-29,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-46,T-39,Mexico,Iraq,1393.7314464029362,1452.9571262039954,0.9230769230769231,2.4615384615384617,0.5,1.5,1,0,0,0,-59.22567980105919,24,0.15384615384615385,0.42307692307692313,0.9615384615384617,0.8,8,1,0,,,0,CONCACAF,AFC
M-1986-30,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-55,T-06,Paraguay,Belgium,1479.0042569270565,1416.2426845580085,1.5555555555555556,2.2222222222222223,1.125,2.0625,2,2,0,1,62.761572369048054,-7,0.08333333333333331,0.4305555555555556,0.15972222222222232,0.8,-3,0,1,1.0,1.0,0,CONMEBOL,UEFA
M-1986-31,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-28,T-57,England,Poland,1632.1614850229985,1646.2238375096083,1.2903225806451613,0.967741935483871,1.6956521739130435,0.9565217391304348,3,0,0,0,-14.062352486609825,8,-0.14586255259467035,-0.4053295932678822,0.011220196353436185,-0.40000000000000013,3,0,0,,,1,UEFA,UEFA
M-1986-32,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-58,T-47,Portugal,Morocco,1629.0589335346353,1466.7777140568148,2.25,1.125,0.4,1.2,1,3,0,2,162.2812194778205,3,0.75,1.85,-0.07499999999999996,1.2000000000000002,0,0,0,,,0,UEFA,CAF
M-1986-33,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-73,T-01,Spain,Algeria,1511.4381789205383,1511.3308516614886,1.125,1.2916666666666667,1.2,1.4,3,0,0,0,0.1073272590497254,19,-0.025000000000000022,-0.07499999999999996,-0.10833333333333317,-0.5999999999999999,5,0,0,,,0,UEFA,CAF
M-1986-34,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-52,T-09,Northern Ireland,Brazil,1462.3638269249982,1791.706737994879,1.0833333333333333,1.6666666666666667,2.3275862068965516,1.0517241379310345,0,3,0,2,-329.34291106988076,-46,-0.4224137931034483,-1.2442528735632183,0.6149425287356323,-1.4,-10,0,0,,,0,UEFA,CONMEBOL
M-1986-35,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-22,T-86,Denmark,West Germany,1557.6069829150003,1675.1827851543549,3.5,0.5,2.22,1.34,2,0,0,0,-117.57580223935452,-48,0.42000000000000004,1.2799999999999998,-0.8400000000000001,1.4,-8,0,0,,,1,UEFA,UEFA
M-1986-36,1986,WC-1986,1986 FIFA Men's World Cup,group stage,0,T-84,T-64,Uruguay,Scotland,1457.029456794236,1480.3105753438904,1.903225806451613,1.4838709677419355,1.3125,2.0,0,0,0,1,-23.281118549654366,15,0.26411290322580644,0.590725806451613,-0.5161290322580645,-0.4,2,0,1,1.0,7.0,0,CONMEBOL,UEFA
M-1986-37,1986,WC-1986,1986 FIFA Men's World Cup,round of 16,1,T-46,T-10,Mexico,Bulgaria,1417.1081070034897,1381.6706939646128,0.9259259259259259,2.3703703703703702,0.7333333333333333,2.2,2,0,0,0,35.43741303887691,12,0.18518518518518517,0.19259259259259265,0.17037037037037006,0.7999999999999999,4,1,0,,,0,CONCACAF,UEFA
M-1986-38,1986,WC-1986,1986 FIFA Men's World Cup,round of 16,1,T-72,T-06,Soviet Union,Belgium,1656.9384587549303,1419.8167396205101,1.7037037037037037,0.9629629629629629,1.1764705882352942,2.0588235294117645,3,4,0,2,237.12171913442012,10,0.28322440087145967,0.5272331154684096,-1.0958605664488017,1.4000000000000001,-1,0,2,1.0,2.0,1,UEFA,UEFA
M-1986-39,1986,WC-1986,1986 FIFA Men's World Cup,round of 16,1,T-57,T-09,Poland,Brazil,1609.8079959295073,1800.8472590265842,1.625,1.0416666666666667,2.3389830508474576,1.0338983050847457,0,4,0,2,-191.03926309707686,-35,-0.1362994350282486,-0.7139830508474576,0.007768361581921068,-1.0,-8,0,3,0.33333333333333337,-0.6666666666666666,0,UEFA,CONMEBOL
M-1986-40,1986,WC-1986,1986 FIFA Men's World Cup,round of 16,1,T-84,T-03,Uruguay,Argentina,1458.3676234583074,1645.8154350537984,1.84375,1.4375,1.864864864864865,1.4054054054054055,0,1,0,2,-187.44781159549098,-5,-0.048986486486486513,-0.021114864864864913,0.03209459459459452,-0.7999999999999999,-1,0,1,1.0,2.0,1,CONMEBOL,CONMEBOL
M-1986-41,1986,WC-1986,1986 FIFA Men's World Cup,round of 16,1,T-41,T-30,Italy,France,1714.3941805473119,1616.9029716201512,1.7333333333333334,1.0888888888888888,2.1333333333333333,1.7,0,2,0,2,97.49120892716064,15,0.12222222222222223,-0.3999999999999999,-0.6111111111111112,0.6000000000000001,2,0,2,1.0,1.5,1,UEFA,UEFA
M-1986-42,1986,WC-1986,1986 FIFA Men's World Cup,round of 16,1,T-86,T-47,West Germany,Morocco,1635.4010603389677,1509.852894233361,2.176470588235294,1.3529411764705883,0.8333333333333334,1.1666666666666667,1,0,0,0,125.5481661056067,45,0.4019607843137255,1.3431372549019605,0.18627450980392157,-0.19999999999999996,7,0,1,1.0,1.0,0,UEFA,CAF
M-1986-43,1986,WC-1986,1986 FIFA Men's World Cup,round of 16,1,T-55,T-28,Paraguay,England,1475.4302018645549,1668.5773266030994,1.6,2.2,1.34375,0.9375,0,3,0,2,-193.14712473854456,-22,-0.1375,0.2562500000000001,1.2625000000000002,0.6000000000000001,-4,0,0,,,0,CONMEBOL,UEFA
M-1986-44,1986,WC-1986,1986 FIFA Men's World Cup,round of 16,1,T-73,T-22,Spain,Denmark,1546.4273669769616,1597.3887077303875,1.2,1.24,3.0,0.3333333333333333,5,1,0,0,-50.96134075342593,22,-0.6,-1.8,0.9066666666666667,-1.6,6,0,0,,,1,UEFA,UEFA
M-1986-45,1986,WC-1986,1986 FIFA Men's World Cup,quarter-finals,1,T-30,T-09,France,Brazil,1655.1068433223586,1819.581821097326,2.129032258064516,1.6451612903225807,2.3666666666666667,1.0166666666666666,1,1,1,1,-164.47497777496733,-29,-0.2317204301075269,-0.23763440860215068,0.6284946236559141,-0.3999999999999999,-4,0,1,0.0,-3.0,0,UEFA,CONMEBOL
M-1986-46,1986,WC-1986,1986 FIFA Men's World Cup,quarter-finals,1,T-86,T-46,West Germany,Mexico,1648.4728910262832,1444.0587619860264,2.1538461538461537,1.3269230769230769,0.9642857142857143,2.2857142857142856,0,0,1,1,204.41412904025674,24,0.36263736263736257,1.1895604395604393,-0.9587912087912087,-0.6000000000000001,0,-1,1,1.0,6.0,0,UEFA,CONCACAF
M-1986-47,1986,WC-1986,1986 FIFA Men's World Cup,quarter-finals,1,T-03,T-28,Argentina,England,1655.9629719880595,1685.9042325507985,1.8421052631578947,1.368421052631579,1.393939393939394,0.9090909090909091,2,1,0,0,-29.94126056273899,5,0.04545454545454547,0.44816586921850066,0.4593301435406699,0.3999999999999999,1,0,2,0.0,-1.5,0,CONMEBOL,UEFA
M-1986-48,1986,WC-1986,1986 FIFA Men's World Cup,quarter-finals,1,T-06,T-73,Belgium,Spain,1451.6794702297636,1589.388701763583,1.3333333333333333,2.111111111111111,1.3461538461538463,1.2307692307692308,1,1,1,1,-137.70923153381932,-8,-0.14529914529914528,-0.012820512820512997,0.8803418803418803,-0.6000000000000001,0,0,0,,,1,UEFA,UEFA
M-1986-49,1986,WC-1986,1986 FIFA Men's World Cup,semi-finals,1,T-30,T-86,France,West Germany,1663.9256427143769,1637.8987168901713,2.09375,1.625,2.1132075471698113,1.3018867924528301,0,2,0,2,26.02692582420559,-21,-0.1285377358490566,-0.019457547169811296,0.3231132075471699,0.6000000000000001,0,0,2,0.5,1.5,1,UEFA,UEFA
M-1986-50,1986,WC-1986,1986 FIFA Men's World Cup,semi-finals,1,T-03,T-06,Argentina,Belgium,1677.6822753918887,1459.2160563274708,1.8461538461538463,1.358974358974359,1.3157894736842106,2.0526315789473686,2,0,0,0,218.46621906441783,20,0.24966261808367068,0.5303643724696356,-0.6936572199730096,1.0,2,0,1,0.0,-1.0,0,CONMEBOL,UEFA
M-1986-51,1986,WC-1986,1986 FIFA Men's World Cup,third-place match,1,T-30,T-06,France,Belgium,1631.6824917068582,1445.9327413622577,2.0303030303030303,1.6363636363636365,1.25,2.05,4,2,0,0,185.74975034460044,13,0.17424242424242425,0.7803030303030303,-0.41363636363636336,0.0,2,0,1,1.0,2.0,1,UEFA,UEFA
M-1986-52,1986,WC-1986,1986 FIFA Men's World Cup,final,1,T-03,T-86,Argentina,West Germany,1690.9655903571017,1670.14186789769,1.85,1.325,2.111111111111111,1.2777777777777777,3,2,0,0,20.823722459411783,-14,-0.04907407407407405,-0.26111111111111107,0.047222222222222276,0.6000000000000001,0,0,2,0.0,-1.0,0,CONMEBOL,UEFA
M-1990-01,1990,WC-1990,1990 FIFA Men's World Cup,group stage,0,T-11,T-03,Cameroon,Argentina,1511.541417528837,1709.7683138350815,0.3333333333333333,0.3333333333333333,1.8780487804878048,1.3414634146341464,1,0,0,0,-198.2268963062445,-38,-0.5365853658536586,-1.5447154471544715,-1.0081300813008132,-2.0,-8,0,0,,,0,CAF,CONMEBOL
M-1990-02,1990,WC-1990,1990 FIFA Men's World Cup,group stage,0,T-72,T-61,Soviet Union,Romania,1625.0757281456767,1460.2583690986926,1.75,1.0714285714285714,1.2857142857142858,2.0,0,2,0,2,164.81735904698417,21,0.2142857142857143,0.4642857142857142,-0.9285714285714286,1.0,2,0,0,,,1,UEFA,UEFA
M-1990-03,1990,WC-1990,1990 FIFA Men's World Cup,group stage,0,T-82,T-16,United Arab Emirates,Colombia,1500.0,1456.60827450831,,,1.6666666666666667,3.6666666666666665,0,2,0,2,43.39172549169007,-3,,,,,-1,0,0,,,0,AFC,CONMEBOL
M-1990-04,1990,WC-1990,1990 FIFA Men's World Cup,group stage,0,T-41,T-05,Italy,Austria,1676.1903088451045,1545.420462946305,1.6956521739130435,1.108695652173913,1.6521739130434783,1.7391304347826086,1,0,0,0,130.76984589879953,23,0.06521739130434778,0.04347826086956519,-0.6304347826086956,0.20000000000000018,6,1,2,1.0,1.0,1,UEFA,UEFA
M-1990-05,1990,WC-1990,1990 FIFA Men's World Cup,group stage,0,T-21,T-83,Czechoslovakia,United States,1473.0322832442707,1442.3217984763485,1.375,1.625,1.7142857142857142,3.0,5,1,0,0,30.710484767922253,17,-0.09523809523809523,-0.3392857142857142,-1.375,-0.19999999999999996,4,0,0,,,0,UEFA,CONCACAF
M-1990-06,1990,WC-1990,1990 FIFA Men's World Cup,group stage,0,T-09,T-74,Brazil,Sweden,1810.7630217053077,1537.8643702084792,2.3442622950819674,1.0163934426229508,1.7142857142857142,1.6428571428571428,2,1,0,0,272.8986514968285,33,0.2792740046838407,0.6299765807962532,-0.626463700234192,1.8,6,0,4,0.75,2.75,0,CONMEBOL,UEFA
M-1990-07,1990,WC-1990,1990 FIFA Men's World Cup,group stage,0,T-87,T-86,Yugoslavia,West Germany,1520.0728158201748,1651.3391444197102,1.6785714285714286,1.2857142857142858,2.109090909090909,1.309090909090909,1,4,0,2,-131.26632859953543,-27,-0.17077922077922075,-0.4305194805194803,-0.023376623376623273,-0.5999999999999999,-2,0,4,0.25,-1.0,1,UEFA,UEFA
M-1990-08,1990,WC-1990,1990 FIFA Men's World Cup,group stage,0,T-64,T-17,Scotland,Costa Rica,1478.972408679819,1500.0,1.2352941176470589,1.8823529411764706,,,0,1,0,2,-21.027591320181045,17,,,,,6,0,0,,,0,UEFA,CONCACAF
M-1990-09,1990,WC-1990,1990 FIFA Men's World Cup,group stage,0,T-60,T-28,Republic of Ireland,England,1500.0,1664.1849291469694,,,1.3823529411764706,0.9411764705882353,1,1,0,1,-164.18492914696935,-34,,,,,-8,0,0,,,1,UEFA,UEFA
M-1990-10,1990,WC-1990,1990 FIFA Men's World Cup,group stage,0,T-06,T-71,Belgium,South Korea,1430.6001284292067,1396.5988739071763,1.2857142857142858,2.142857142857143,0.8,4.6,2,0,0,0,34.00125452203042,16,0.23809523809523808,0.48571428571428577,-2.457142857142857,0.8,5,0,0,,,0,UEFA,AFC
M-1990-11,1990,WC-1990,1990 FIFA Men's World Cup,group stage,0,T-26,T-48,Egypt,Netherlands,1470.0,1631.861172065675,2.0,4.0,2.0,1.1875,1,1,0,1,-161.86117206567496,-15,-0.5,0.0,2.8125,-1.4,-3,0,0,,,0,CAF,UEFA
M-1990-12,1990,WC-1990,1990 FIFA Men's World Cup,group stage,0,T-84,T-73,Uruguay,Spain,1448.2200865240463,1581.8521156658758,1.7878787878787878,1.4242424242424243,1.3333333333333333,1.2222222222222223,0,0,0,1,-133.63202914182943,6,0.01683501683501687,0.4545454545454546,0.202020202020202,-1.6,1,0,1,0.0,0.0,0,CONMEBOL,UEFA
M-1990-13,1990,WC-1990,1990 FIFA Men's World Cup,group stage,0,T-03,T-72,Argentina,Soviet Union,1679.4531567705558,1581.8237238223792,1.8333333333333333,1.3333333333333333,1.6896551724137931,1.103448275862069,2,0,0,0,97.6294329481766,13,0.04105090311986864,0.1436781609195401,0.2298850574712643,1.0,3,0,0,,,0,CONMEBOL,UEFA
M-1990-14,1990,WC-1990,1990 FIFA Men's World Cup,group stage,0,T-61,T-11,Romania,Cameroon,1503.5103734219902,1541.8565745933627,1.375,1.75,0.5,0.25,1,2,0,2,-38.34620117137251,4,0.125,0.875,1.5,-0.30000000000000004,3,0,0,,,0,UEFA,CAF
M-1990-15,1990,WC-1990,1990 FIFA Men's World Cup,group stage,0,T-16,T-87,Colombia,Yugoslavia,1490.3356576474148,1497.7011062833917,1.75,2.75,1.6551724137931034,1.3793103448275863,0,1,0,2,-7.365448635976918,-25,-0.1293103448275862,0.09482758620689657,1.3706896551724137,0.19999999999999996,-6,0,1,0.0,-5.0,0,CONMEBOL,UEFA
M-1990-16,1990,WC-1990,1990 FIFA Men's World Cup,group stage,0,T-83,T-41,United States,Italy,1408.1278881809633,1688.99901491576,1.625,3.25,1.6808510638297873,1.0851063829787233,0,1,0,2,-280.8711267347967,-39,-0.17819148936170215,-0.05585106382978733,2.164893617021277,-1.0,-8,-1,1,0.0,-6.0,0,CONCACAF,UEFA
M-1990-17,1990,WC-1990,1990 FIFA Men's World Cup,group stage,0,T-05,T-21,Austria,Czechoslovakia,1532.6117568756495,1507.226193539656,1.5833333333333333,1.7083333333333333,1.52,1.6,0,1,0,2,25.385563335993538,-1,0.09833333333333333,0.06333333333333324,0.10833333333333317,-0.19999999999999996,-2,0,1,1.0,5.0,1,UEFA,UEFA
M-1990-18,1990,WC-1990,1990 FIFA Men's World Cup,group stage,0,T-86,T-82,West Germany,United Arab Emirates,1673.7108539564933,1466.2726168608951,2.142857142857143,1.3035714285714286,0.0,2.0,5,1,0,0,207.4382370955982,55,0.5714285714285714,2.142857142857143,-0.6964285714285714,2.0,9,0,0,,,0,UEFA,AFC
